PRODUCT_INFO_ID,GROUP_PRODUCT_NAME,PRODUCT_CODE,PRODUCT_NAME,SHORT_DESCRIPTION,PRODUCT_INFO,LINK_SP,NON_VAT_PRICE_1,VAT_PRICE_1,COMMISSION_1,THRESHOLD_1,NON_VAT_PRICE_2,VAT_PRICE_2,COMMISSION_2,THRESHOLD_2,NON_VAT_PRICE_3,VAT_PRICE_3,COMMISSION_3,COMMISSION_4,COMMISSION_5,NON_VAT_PRICE_4,VAT_PRICE_4,COMMISSION_6
509316,Nồi cơm điện,M&ENC100017,Nồi Cơm Điện Bluestone Rcb-5538,"Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Nồi cơm điện Bluestone RCB-5538 có thiết kế đẹp mắt khi dùng tông màu đen vàng đồng, tạo được điểm nhấn nổi bật cho căn bếp nhà bạn. Dây điện có thể tháo rời, người dùng có thể di chuyển mà không bị vướng.  
Phần vỏ bên ngoài được làm từ thép không gỉ, phủ thêm lớp sơn tĩnh điện, dễ dàng lau chùi sạch sẽ. Lòng nồi bằng hợp kim nhôm có độ dày 2mm, giữ nhiệt tốt. Kèm theo lớp chống dính, giúp cơm không bị cháy dính và vệ sinh đơn giản hơn.
Nồi cơm điện có công suất lớn 900W, làm chín cơm nhanh chóng trong vòng 20 đến 30 phút. Nhưng vẫn giữ được hương vị tươi ngon, mềm dẻo và tránh tình trạng cơm bị khét hoặc quá nhão. Bên cạnh đó, người dùng còn có thể tiết kiệm được chi phí tiêu thụ điện đáng kể. 
Thiết bị có nút gạt lên xuống đơn giản, cùng với 2 chế độ nấu và hâm nóng vô cùng tiện lợi. Đặc biệt hơn, ngoài nấu cơm thông thường bạn cũng có thể nấu được nhiều món khác như: cháo, luộc rau củ quả, hấp…",/opt/Upload/KCS//input/mobile_images/2023/12/25/580/Nồi Cơm Điện Bluestone Rcb-5538.jpg,1087200,1195920.0,10872,Giá trị đơn hàng > 10 triệu,1111000,1222100.0,22220,Giá trị đơn hàng từ 5-10 triệu,1205300.0,1325830.0,67496.80000000002,12655.65,4218.550000000001,1087200,1195920.0,10872
509318,Nồi cơm điện,M&ENC100019,Nồi Cơm Điện Tử,"Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART",,,2092300,2301530.0,20923,Giá trị đơn hàng > 10 triệu,2138100,2351910.0,42762,Giá trị đơn hàng từ 5-10 triệu,2319400.0,2551340.0,129886.4,24353.7,8117.900000000001,2092300,2301530.0,20923
509224,Nồi cơm điện,M&ENC100006,"Nồi cơm điện Philips dung tích 1,8 lít công suất 790-940 W với 18 chương trình dê dàng thiết lập giúp bạn đổi mới công thức nấu ăn hàng ngày vô cùng đa dạng. HD4518/62","Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Chọn kiểu nấu từ 18 chương trình dễ thiết lập

Đổi mới công thức nấu ăn hàng ngày yêu thích của bạn

18 chương trình nấu ăn đa dạng

Đốt nóng 3D thông minh

Lòng nồi bền

1,8L (10 chén gạo)

Vỏ kim loại",/opt/Upload/KCS//input/mobile_images/2023/12/25/688/Nồi cơm điện tử Philips HD 4518-62.jpg,1444700,1589170.0,14447,Giá trị đơn hàng > 10 triệu,1476400,1624040.0,29528,Giá trị đơn hàng từ 5-10 triệu,1601600.0,1761760.0,89689.60000000002,16816.8,5605.600000000001,1444700,1589170.0,14447
509173,Nồi cơm điện,M&EGD000164,"Nồi cơm điện KALITE KL-619, dung tích 1,8 lít","Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","• Nấu cơm ngon hơn với công nghệ đặc biệt của Hàn Quốc.

• Với nhiệt lượng lan tỏa từ dưới đáy, xung quanh thân và trên nắp nồi cùng lúc, hạt cơm được chín đều từ ngoài vào trong một cách từ từ, và hạt cơm được ngon hơn giúp hạn chế tối đa tình trạng cơm nửa sống nửa chín, bị nhão, nát hay cháy khét.

• Công nghệ này còn có khả năng giữ ấm lâu, sau khi cơm được nấu chín, nhiệt lượng vẫn còn lưu giữ lại trong nồi ngay cả khi bạn đã rút phích cắm điện ra. Nhờ đó, cơm nóng ngon lâu đồng thời tiết kiệm điện năng tối đa cho gia đình bạn.",/opt/Upload/KCS//input/mobile_images/2023/12/28/301/NỒI CƠM ĐIỆN_TỬ  KALITE KL-619.png,692500,761750.0000000001,6925,Giá trị đơn hàng > 10 triệu,708300,779130.0000000001,14166,Giá trị đơn hàng từ 5-10 triệu,768400.0,845240.0000000001,43030.40000000001,8068.200000000001,2689.400000000001,692500,761750.0000000001,6925
509174,Nồi cơm điện,M&EGD000158,"Nồi cơm điện tử KALITE KL-620, dung tích 1,8 lít","Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","• Nồi cơm điện tử đa năng Kalite KL-620 là sản phẩm không thể thiếu trong mỗi gia đình, hỗ trợ nấu cơm ngon, nhanh chóng, tiết kiệm thời gian và điện năng hơn 15% so với các loại nồi thông thường.

• Nồi cơm điện Kalite KL-620 sở hữu đa dạng các chế độ nấu, rút ngắn tới 10% thời gian nấu, mang đến cho gia đình những hạt cơm mềm dẻo, trọn vẹn dưỡng chất, an toàn cho sức khỏe.

• Ngoài ra, nồi còn sở hữu các tính năng hẹn giờ, giữ ấm lên tới 24 tiếng, phù hợp với những người bận rộn, quỹ thời gian nấu nướng hẹp.",/opt/Upload/KCS//input/mobile_images/2023/12/28/859/NỒI CƠM ĐIỆN_TỬ  KALITE KL-620.png,902100,992310.0000000001,9021,Giá trị đơn hàng > 10 triệu,922700,1014970.0,18454,Giá trị đơn hàng từ 5-10 triệu,1000900.0,1100990.0,56050.4,10509.45,3503.15,902100,992310.0000000001,9021
509172,Nồi cơm điện,M&EGD000167,"Nồi cơm điện Kalite KL-618, dung tích 1,8 lít","Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","• Nồi cơm điện Kalite KL-618 đa chức năng trong một thiết bị, thay thế lượng lớn thiết bị trong nhà, thích hợp để nấu cơm và giữ ấm, nấu súp, hầm và thậm chí là hấp thịt và rau.

• Nấu cơm ngon hơn với công nghệ đặc biệt của Hàn Quốc. Với nhiệt lượng lan tỏa từ dưới đáy, xung quanh thân và trên nắp nồi cùng lúc, hạt cơm được chín đều từ ngoài vào trong một cách từ từ, và hạt cơm được ngon hơn giúp hạn chế tối đa tình trạng cơm nửa sống nửa chín, bị nhão, nát hay cháy khét. Công nghệ này còn có khả năng giữ ấm lâu, sau khi cơm được nấu chín, nhiệt lượng vẫn còn lưu giữ lại trong nồi ngay cả khi bạn đã rút phích cắm điện ra. Nhờ đó, cơm nóng ngon lâu đồng thời tiết kiệm điện năng tối đa cho gia đình bạn.

• Thiết kế sang trọng độc đáo. 
+ Nồi có thiết kế nhỏ gọn với tông màu xanh đen tạo nên vẻ độc đáo mà sang trọng phù hợp với mọi gian bếp gia đình.
+ Thân nồi được thiết kế bằng inox và nhựa ABS cách nhiệt cao cấp, siêu bền chịu lực và nhiệt tốt
+ Hai lớp vung nồi giúp giữ nhiệt lâu hơn
+ Đai giữ nhiệt liên tục trong 8 giờ
+ Lòng nồi được làm từ hợp kim nhôm, phủ lớp chống dính Teflon cao cấp bền đẹp, chịu được nhiệt độ cao, không phát sinh các khí độc hại trong quá trình sử dụng, không chứa các độc tố gây hại cho sức khỏe. Lòng nồi được thiết kế dạng niêu đất, tạo dòng sôi tuần hoàn giúp cơm chín đều và ngon hơn.
+ Mâm nhiệt cong cao cấp có đường kính lớn toả nhiệt đều giúp cơm chín nhanh hơn với công suất 700W.
+ Sử dụng tiện lợi chỉ với 1 nút nhấn cho 2 chế độ nấu chín và giữ nhiệt Bảng hiển thị đèn led rõ ràng sắc nét
+ Tự chuyển đổi qua chế độ hâm nóng khi cơm chín
+ Nắp ngăn tụ nước thiết kế trong suốt dễ dàng quan sát mực nước bên trong. Dễ dang kiểm soát mực nước tụ đọng sau mỗi lần nấu để đổ và làm sách ngăn tụ dễ dàng.
+ Dễ dàng vệ sinh. Với lòng nồi phủ chống dính 2 mặt Teflon giúp việc vệ sinh nồi 1 cách dễ dàng. Chúng ta có thể rửa bằng tay hoặc sử dụng máy rửa bát, rất tiện lợi, dễ dàng, nhanh chóng.",/opt/Upload/KCS//input/mobile_images/2023/12/28/154/NỒI CƠM ĐIỆN_TỬ  KALITE KL-618.png,571100,628210.0,5711,Giá trị đơn hàng > 10 triệu,584100,642510.0,11682,Giá trị đơn hàng từ 5-10 triệu,633700.0,697070.0,35487.2,6653.850000000001,2217.95,571100,628210.0,5711
509223,Nồi cơm điện,M&ENC100005,"Nồi cơm điện Philips dung tích 1,8 lít công suất 790-940 W, lòng nồi 5 lớp dẫn điện tốt, đươc tráng bằng lớp đá tự nhiên và có chứa các khoáng chất và các nguyên tố vi lượng-Bakuhanseki hiện đại siêu bền và cứng hơn gấp 6 lần. HD4515/55","Nồi cơm điện cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Nồi cơm điện tử Philips 1.8 lít HD4515/55 sử dụng công nghệ nấu 3D nấu cơm chín đều tơi xốp, lòng nồi bằng hợp kim phủ 6 lớp đá Maifan (lớp tráng Bakuhanseki siêu bền), tích hợp nhiều chế độ cài sẵn tiện lợi,… giúp bạn trổ tài chế biến nhiều món ngon chỉ với 1 thiết bị. 

Công nghệ nấu, công suất - Dung tích
- Công suất 790 - 940W kết hợp công nghệ nấu 3D cho ra cơm chín đều, hạt cơm tơi xốp, giữ lại tối đa lượng dưỡng chất trong gạo.

- Dung tích 1.8 lít, nấu được khoảng 8 - 10 cốc gạo, phù hợp sử dụng cho 4 - 6 người ăn.
Bảng điều khiển - Chương trình cài đặt sẵn
- Bảng điều khiển nút nhấn to rõ, có kèm chú thích tiếng Anh.

- Tích hợp đa dạng chương trình giúp bạn chế biến các món ăn đa dạng, dễ dàng như: gạo trắng, giữ ấm, gạo lứt, cơm sushi, súp, hấp, nấu nhanh, nấu chậm, cháo, hầm, làm bánh.",/opt/Upload/KCS//input/mobile_images/2023/12/25/586/Nồi cơm kỹ thuật số HD4515-55.jpg,1255400,1380940.0,12554,Giá trị đơn hàng > 10 triệu,1282900,1411190.0,25658,Giá trị đơn hàng từ 5-10 triệu,1391700.0,1530870.0,77935.20000000001,14612.85,4870.950000000001,1255400,1380940.0,12554
574096,Nồi cơm điện,M&EGD000244,Nồi cơm điện AIO Smart AIORCO3L23G/4CO,"Nồi cơm điện AIO Smart sản phẩm chất lượng nổi bật, giàu tiện ích, độ bền cao rất tương xứng với giá thành, nồi đa chức năng lại giúp tiết kiệm được chi phí để sắm các dụng cụ nấu khác.","Nồi cơm điện cao tần kiểu dáng đơn giản, chắc chắn tạo nên nét sang trọng riêng của một nồi cơm điện tử. Bảng điều khiển cảm ứng hiện đại, dễ quan sát và thao tác

Nồi cơm điện có khả năng hẹn giờ đến 24 tiếng,có chức năng giữ ấm, cho phép người dùng có thể sử dụng bất kỳ lúc nào mà vẫn đảm bảo món nấu còn đủ nhiệt lượng, ấm nóng thơm ngon khi thưởng thức.

Lòng nồi hợp kim nhôm phủ lớp phủ chống dính  bền bỉ, an toàn, hạn chế dính cháy, dễ vệ sinh, nấu cơm chín đều, thơm ngon.",/opt/Upload/KCS//input/mobile_images/2024/3/11/419/NỒI CƠM ĐIỆN AIOSMART AIORC03L23G_4C0.png,1326600,1459260.0,39798,Giá trị đơn hàng > 20 triệu,1472200,1619420.0,117776,Giá trị đơn hàng từ 10-20 triệu,1887500.0,2076250.0,241600.0,45300.0,15100.0,1326600,1459260.0,132660
509169,Điều hòa,M&EMĐH000327/M&EMĐH000328,Điều hòa MDV 12000 BTU M&EMĐH000327/M&EMĐH000328,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Thiết kế sang trọng nhỏ gọn
Điều hòa MVD MDVG-13CRDN8 thuộc dòng máy 1 chiều có thiết kế nhỏ gọn nhưng không kém phần thanh lịch và tinh tế, hứa hẹn sẽ làm hài lòng bất kì vị gia chủ khó tính nào. Bên cạnh đó, chiếc điều hòa MDV 12000btu này là sự lựa chọn vô cùng lý tưởng cho những căn phòng dưới 20 m2.
Công nghệ inverter tiết kiệm điện
Điều hòa MDV 12000btu 1 chiều MDVG-13CRDN8 được trang bị công nghệ Quattro inverter không chỉ đem lại khả năng vận hành êm ái mà còn giúp tiết kiệm điện năng trong quá trình sử dụng. Ngoài ra, công nghệ này còn cho phép máy nén quay với tần số cực đại trong 6s, giúp máy lạnh có hiệu quả làm lạnh nhanh và tốt hơn.",/opt/Upload/KCS//input/mobile_images/2024/1/3/671/ĐIỀU HOÀ MDV 12000 BTU MDVG-13CRDN8.png,5873700,6461070.000000001,58737,Giá trị đơn hàng > 30 triệu,5999900,6599890.000000001,119998,Giá trị đơn hàng từ 15-30 triệu,6587300.0,7246030.000000001,314609.448,58989.2715,19663.0905,5873700,6461070.000000001,58737
509382,Điều hòa,M&EĐH100004,Điều hòa treo tường Aqua AQA-RV24QA,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Máy lạnh Aqua AQA-RV24QA inverter nhập Thái Lan
Máy lạnh Aqua trước đây có tên thương hiệu là Sanyo, hãng điện tử nổi tiếng có xuất xứ từ Nhật Bản, các sản phẩm của hãng đã được người sử dụng qua nhiều chục năm.

Máy lạnh Aqua có kiểu dáng thiết kế đẹp, khả năng tiết kiệm điện và các tính năng khác không thua kém so với các thương hiệu hàng đầu khác. Đặc điểm nổi bật của máy lạnh Aqua là giá thành rẻ và thời gian bảo hành ấn tượng: 2 năm linh kiện – 10 năm máy nén.

Tại maylanhgiasi.com chúng tôi là nhà phân phối chính thức và chuyên lắp cho các hộ gia đình, công trình tại TPHCM và các khu vực lân cân với giá thành cạnh tranh nhất.",/opt/Upload/KCS//input/mobile_images/2024/1/3/487/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-RV24QA.png,16034500,17637950.0,160345,Giá trị đơn hàng > 40triệu,16385600,18024160.0,327712,Giá trị đơn hàng từ 20-40 triệu,17775500.0,19553050.0,995428.0000000002,186642.75,62214.25000000001,16034500,17637950.0,160345
509167,Điều hòa,M&EMĐH+D224+D227,Điều hòa Daikin 22000BTU 1 chiều Inverter (2023) - Dòng cao cấp,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Công nghệ inverter tiết kiệm điện

Phin lọc Apatit Titan, Ezymblue diệt khuẩn tới 99,9%

Máng nước xả tháo rời dễ dàng vệ sinh bảo dưỡng

Dàn đồng, cánh tản nhiệt phủ lớp chống ăn mòn

Công suất: 17.000BTU

Loại máy: 1 chiều lạnh

Gas: R32

Xuất xứ: Chính hãng Thái Lan

Bảo hành: 12 tháng",/opt/Upload/KCS//input/mobile_images/2024/1/3/446/Điều hòa Daikin 22000BTU 1 chiều Inverter Dòng cao cấp.png,25852800,28438080.0,129264,Giá trị đơn hàng > 40 triệu,26132300,28745530.0,261323,Giá trị đơn hàng từ 20-40 triệu,26406800.0,29047480.0,316881.6,59415.3,19805.1,25852800,28438080.0,258528
509385,Điều hòa,M&EĐH100008,Điều hòa treo tường Aqua AQA-KCR18PA,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Thiết kế
Máy lạnh Aqua 2.0Hp AQA-KCR18PA sở hữu thiết kế trang nhã, dễ dàng kết hợp hài hòa với nhiều loại không gian nhà ở khác nhau.

Với công suất 2.0Hp - 17.064 Btu, đáp ứng nhu cầu làm lạnh hiệu quả phạm vi 24 - 30 m2 phù hợp với những không gian như phòng ngủ, phòng khách, phòng họp nhỏ,...

Chế độ làm lạnh nhanh
Máy lạnh Aqua AQA-KCR18PA được trang bị chế độ làm lạnh nhanh Turbo, điều hòa hoạt động ở chế độ đặc biệt với tần số cao. Nhiệt độ phòng sẽ đạt đến nhiệt độ cài đặt trong thời gian ngắn nhất.

Lợi ích của chế độ làm lạnh nhanh Turbo:
Làm mát căn phòng bạn với nhiệt độ giảm ngay 1.5 độ trong vòng 3 phút và lạnh nhanh hơn đến 47%.
Lượng không khí trong phòng tăng 25%.
Khoảng cách gió thổi xa hơn đến 20%.",/opt/Upload/KCS//input/mobile_images/2024/1/3/843/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-KCR18PA.png,10392000,11431200.0,103920,Giá trị đơn hàng > 40triệu,10619600,11681560.0,212392,Giá trị đơn hàng từ 20-40 triệu,11520400.0,12672440.0,645142.4000000001,120964.2,40321.40000000001,10392000,11431200.0,103920
509380,Điều hòa,M&EĐH100002,Điều hòa treo tường Aqua AQA-RV13QC,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Máy lạnh Aqua Inverter 12500 BTU AQA-RV13QC có khả năng tiết kiệm điện tốt lên đến 60% và có thể tự động làm sạch giúp đảm bảo sức khoẻ, tăng tuổi thọ cho máy. Ngoài ra, máy còn có thể làm lạnh nhanh kết hợp cùng Smart Dry giúp căn phòng của bạn vẫn duy trì làm lạnh tốt nhưng vẫn luôn khô ráo.

Thiết kế
Dàn lạnh

– Máy lạnh Aqua Inverter 12500 BTU AQA-RV13QC được thiết kế đơn giản, các góc vuông cùng màu trắng tinh khôi. Kết hợp thêm hiển thị nhiệt độ trên thân máy, tạo nên tổng thể sang trọng, phù hợp với mọi không gian.

– Máy lạnh một chiều này có thể chống ăn mòn hiệu quả cho dàn lạnh nhờ lớp phủ chống ăn mòn Bluefin.",/opt/Upload/KCS//input/mobile_images/2024/1/3/503/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-RV13QC.png,7665100,8431610.0,76651,Giá trị đơn hàng > 40triệu,7832900,8616190.0,156658,Giá trị đơn hàng từ 20-40 triệu,8497300.0,9347030.0,475848.8,89221.65,29740.55,7665100,8431610.0,76651
509384,Điều hòa,M&EĐH100006,Điều hòa treo tường Aqua AQA-KCR9PA,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Thiết kế
Máy lạnh Aqua 1.0Hp AQA-KCR9PA sở hữu thiết kế trang nhã, dễ dàng kết hợp hài hòa với nhiều loại không gian nhà ở khác nhau.

Với công suất 1.0Hp - 8.872 Btu, đáp ứng nhu cầu làm lạnh hiệu quả phạm vi dưới 15m2 phù hợp với những không gian như phòng ngủ, phòng khách, phòng họp nhỏ,...

Chế độ làm lạnh nhanh
Máy lạnh Aqua AQA-KCR9PA được trang bị chế độ làm lạnh nhanh Turbo, điều hòa hoạt động ở chế độ đặc biệt với tần số cao. Nhiệt độ phòng sẽ đạt đến nhiệt độ cài đặt trong thời gian ngắn nhất.

Lợi ích của chế độ làm lạnh nhanh Turbo:
Làm mát căn phòng bạn với nhiệt độ giảm ngay 1.5 độ trong vòng 3 phút và lạnh nhanh hơn đến 47%.
Lượng không khí trong phòng tăng 25%.
Khoảng cách gió thổi xa hơn đến 20%.",/opt/Upload/KCS//input/mobile_images/2024/1/3/544/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-KCR9PA.png,5510800,6061880.000000001,55108,Giá trị đơn hàng > 40triệu,5631500,6194650.000000001,112630,Giá trị đơn hàng từ 20-40 triệu,6109100.0,6720010.000000001,342109.6000000001,64145.55,21381.85000000001,5510800,6061880.000000001,55108
509383,Điều hòa,M&EĐH100005,Điều hòa treo tường Aqua AQA-KCR12NQ-S,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Điều hòa Aqua 1 chiều 11300 BTU AQA-KCR12NQ-S
Thiết kế theo phong cách trẻ trung, tinh tế
Điều hòa Aqua 1 chiều 11300 BTU AQA-KCR12NQ-S mang thiết kế theo phong cách trẻ trung, hiện đại, đường nét tinh tế, chắc chắn kết hợp với tông màu trắng sang trọng làm nổi bật không gian sống trong nhà bạn.
Với công suất 11300BTU điều hòa AQA-KCR12NQ-S có thể đáp ứng tốt nhu cầu làm mát cho phòng có diện tích từ 15 - 20m2 như: phòng ngủ, phòng đọc sách, phòng làm việc…

Dàn trao đổi nhiệt được phủ lớp chống ăn mòn BLUEFIN ",/opt/Upload/KCS//input/mobile_images/2024/1/3/314/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-KCR12NQ-S.png,6366200,7002820.000000001,63662,Giá trị đơn hàng > 40triệu,6505600,7156160.000000001,130112,Giá trị đơn hàng từ 20-40 triệu,7057400.0,7763140.000000001,395214.4000000001,74102.70000000001,24700.90000000001,6366200,7002820.000000001,63662
509168,Điều hòa,M&EMĐH000325/M&EMĐH000326,Điều hòa MDV 9000 BTU M&EMĐH000325/M&EMĐH000326,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Thiết kế sang trọng nhỏ gọn
Điều hòa MVD MDVG-10CRDN8 thuộc dòng máy 1 chiều có thiết kế nhỏ gọn nhưng không kém phần thanh lịch và tinh tế, hứa hẹn sẽ làm hài lòng bất kì vị gia chủ khó tính nào. Bên cạnh đó, chiếc điều hòa MDV 9000btu này là sự lựa chọn vô cùng lý tưởng cho những căn phòng dưới 15 m2.
Công nghệ inverter tiết kiệm điện
Điều hòa MDV 9000btu 1 chiều MDVG-10CRDN8 được trang bị công nghệ Quattro inverter không chỉ đem lại khả năng vận hành êm ái mà còn giúp tiết kiệm điện năng trong quá trình sử dụng. Ngoài ra, công nghệ này còn cho phép máy nén quay với tần số cực đại trong 6s, giúp máy lạnh có hiệu quả làm lạnh nhanh và tốt hơn.",/opt/Upload/KCS//input/mobile_images/2024/1/3/676/ĐIỀU HOÀ MDV 9000 BTU MDVG-10CRDN8.png,4875100,5362610.0,48751,Giá trị đơn hàng > 30 triệu,4979900,5477890.0,99598,Giá trị đơn hàng từ 15-30 triệu,5467440.335672261,6014184.369239488,261124.9504317072,48960.9282059451,16320.3094019817,4875100,5362610.0,48751
509170,Điều hòa,M&EMĐH000329/M&EMĐH000330,Điều hòa MDV 18000 BTU M&EMĐH000329/M&EMĐH000330,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Thiết kế sang trọng nhỏ gọn
Điều hòa MVD MDVG-18CRDN8 thuộc dòng máy 1 chiều có thiết kế nhỏ gọn nhưng không kém phần thanh lịch và tinh tế, hứa hẹn sẽ làm hài lòng bất kì vị gia chủ khó tính nào. Bên cạnh đó, chiếc điều hòa MDV 18000btu này là sự lựa chọn vô cùng lý tưởng cho những căn phòng dưới 30 m2.
Chế độ Eco tiết kiệm điện
Khi kích hoạt chế độ này sẽ giúp điều hòa MDV inverter 1 chiều 12000btu MDVG-13CRDN8 sẽ tự động giảm 2 độ C để tiết kiệm năng lượng và duy trì nhiệt độ cho căn phòng. Với chế độ này, máy sẽ tiêu thụ trung bình thấp chỉ 0.755 kW/h",/opt/Upload/KCS//input/mobile_images/2024/1/3/806/ĐIỀU HOÀ MDV 18000 BTU MDVG-18CRDN8.png,9516900,10468590.0,95169,Giá trị đơn hàng > 30 triệu,9721500,10693650.0,194430,Giá trị đơn hàng từ 15-30 triệu,10673200.0,11740520.0,509752.0320000001,95578.50600000001,31859.502,9516900,10468590.0,95169
509379,Điều hòa,M&EĐH100001,Điều hòa treo tường Aqua AQA-RV9QC,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Đặc điểm nổi bật
Máy lạnh Aqua diện mạo đẹp sang trọng, nâng tầm không gian sống
Công suất 1 HP, làm mát hiệu quả cho không gian phòng dưới 15m²
Công nghệ Inverter Plus tiết kiệm điện, máy vận hành bền bỉ và êm ái
Dàn trao đổi nhiệt đồng bền bỉ, phủ BlueFin hạn chế tác nhân ăn mòn
Đảo gió thông minh Triple Airflow lan tỏa khí nhanh, đều, mát dễ chịu
Tính năng Self Clean hạn chế bụi bẩn, nấm mốc tích tụ, bảo vệ sức khỏe",/opt/Upload/KCS//input/mobile_images/2024/1/3/349/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-RV9QC.png,6549200,7204120.000000001,65492,Giá trị đơn hàng > 40triệu,6692600,7361860.000000001,133852,Giá trị đơn hàng từ 20-40 triệu,7260300.0,7986330.000000001,406576.8,76233.15000000001,25411.05,6549200,7204120.000000001,65492
509381,Điều hòa,M&EĐH100003,Điều hòa treo tường Aqua AQA-RV18QA,"Điều hòa cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","Máy lạnh Aqua Inverter 2 HP AQA-RV18QA công suất 2 HP mạnh mẽ, có khả năng hút ẩm, giúp căn phòng luôn khô ráo và giảm thiểu sự khó chịu cho người dùng. Chưa hết, mẫu máy lạnh này còn có thể tự động làm sạch để duy trì độ bền thiết bị và nâng cao hiệu quả làm lạnh.

Thiết kế
Dàn lạnh:

- Được thiết kế đơn giản, màu trắng với kiểu dáng hình chữ nhật nằm ngang. Chất liệu vỏ máy bằng nhựa có độ bền màu tốt và cứng cáp.

- Thiết kế màn hình hiển thị nhiệt độ ở bên phải của mặt trước dàn lạnh, giúp người dùng nhìn thấy rõ nhiệt độ mà máy lạnh Aqua đang hoạt động, thuận tiện cho việc sử dụng vào ban đêm.

Dàn nóng:

- Kiểu dáng hình hộp chữ nhật với phần vỏ máy bằng chất liệu cao cấp, cho khả năng chống chịu tốt với môi trường bên ngoài như gió, nắng mưa và nhiệt độ bất thường.

- Lá tản nhiệt bằng nhôm được phủ lớp chống ăn mòn BlueFin, giúp tăng cường quá trình trao đổi nhiệt giữa dàn nóng và dàn lạnh hiệu quả.

- Ống dẫn gas của dàn lạnh và dàn nóng được làm bằng đồng nguyên chất, có độ bền cao và cho khả năng truyền nhiệt nhanh.",/opt/Upload/KCS//input/mobile_images/2024/1/3/448/ĐIỀU HOÀ TREO TƯỜNG AQUA AQA-RV18QA.png,11710400,12881440.0,117104,Giá trị đơn hàng > 40triệu,11966800,13163480.0,239336,Giá trị đơn hàng từ 20-40 triệu,12981800.0,14279980.0,726980.8000000002,136308.9,45436.30000000001,11710400,12881440.0,117104
509175,Đèn Năng Lượng Mặt Trời,SMSMH000051,Đèn NLMT rời thể chống lóa 300W (Nhôm) SMSMH000051,"Đèn Năng Lượng Mặt Trời cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","• Đèn NLMT rời thể chống loá 50W là sản phẩm đèn năng lượng mặt trời cao cấp phù hợp sử dụng trong nhà, cải tiến chất lượng ánh sáng không sợ chói mắt ảnh hưởng đến thị lực và hoàn toàn thay thế được các dòng đèn điện hiện nay.",/opt/Upload/KCS//input/mobile_images/2023/12/28/171/ĐÈN NĂNG LƯỢNG  MẶT TRỜI CHỐNG LOÁ SMSMH000051.png,1104100,1214510.0,11041,Giá trị đơn hàng > 10 triệu,1128200,1241020.0,22564,Giá trị đơn hàng từ 5-10 triệu,1223900.0,1346290.0,104690.4,19629.45,6543.150000000001,1104100,1214510.0,11041
509176,Đèn Năng Lượng Mặt Trời,SMSMH000041,Đèn NLMT bàn chải rời thể 200W (Nhôm) SMSMH000041,"Đèn Năng Lượng Mặt Trời cao cấp, hàng chính hãng. Bảo hành toàn quốc bởi AIOSMART","• Đèn NLMT bàn chải rời thể 200W là thiết bị đèn cao cấp giúp quý khách hàng tiết kiệm được rất nhiều chi phí tiền điện mỗi tháng. Đèn sử dụng bóng đèn LED, ánh sáng phát ra không chứa các tia tử ngoại, tia cực tím, an toàn cho môi trường và con người.",/opt/Upload/KCS//input/mobile_images/2023/12/28/149/ĐÈN NĂNG LƯỢNG  MẶT TRỜI BÀN CHẢI RỜI SMSMH000041.png,941100,1035210.0,9411,Giá trị đơn hàng > 10 triệu,961700,1057870.0,19234,Giá trị đơn hàng từ 5-10 triệu,1043200.0,1147520.0,89232.0,16731.0,5577.0,941100,1035210.0,9411
